technique,technique_label,threshold,TP,FP,FN,IGNORED,GT,detections,precision,recall,sensitivity,F1,F2,fp_per_image
nms,NMS,0.04050521353588788,241,1192,9,54,250,1487,0.16817864619678996,0.964,0.964,0.28639334521687465,0.49527332511302924,4.946058091286307
nms,NMS,0.04037219815105373,241,1196,9,54,250,1491,0.1677105080027836,0.964,0.964,0.2857142857142857,0.49446040213377107,4.962655601659751
nms,NMS,0.04023399328852666,241,1200,9,54,250,1495,0.16724496877168632,0.964,0.964,0.28503843879361324,0.49365014338385904,4.979253112033195
nms,NMS,0.03998458319028107,241,1204,9,54,250,1499,0.16678200692041523,0.964,0.964,0.2843657817109144,0.49284253578732107,4.995850622406639
nms,NMS,0.039077098430466785,241,1208,9,54,250,1503,0.1663216011042098,0.964,0.964,0.28369629193643314,0.49203756635361373,5.012448132780083
nms,NMS,0.038905384461304024,241,1211,9,54,250,1506,0.1659779614325069,0.964,0.964,0.28319623971797886,0.4914355628058728,5.024896265560166
nms,NMS,0.03866651314295161,241,1216,9,54,250,1511,0.16540837336993822,0.964,0.964,0.28236672524897477,0.49043549043549045,5.045643153526971
nms,NMS,0.03813002865780194,241,1218,9,55,250,1514,0.16518163125428376,0.964,0.964,0.2820362785254535,0.4900366002440016,5.053941908713693
nms,NMS,0.037739445668290635,241,1221,9,55,250,1517,0.16484268125854992,0.964,0.964,0.28154205607476634,0.4894394800974817,5.066390041493776
nms,NMS,0.0373088772288605,242,1223,8,55,250,1520,0.16518771331058021,0.968,0.968,0.28221574344023326,0.4908722109533469,5.074688796680498
nms,NMS,0.03681130938976894,242,1227,8,55,250,1524,0.16473791695030632,0.968,0.968,0.2815590459569517,0.49007695423248276,5.091286307053942
nms,NMS,0.03641043395161382,242,1230,8,55,250,1527,0.1644021739130435,0.968,0.968,0.281068524970964,0.48948220064724923,5.1037344398340245
nms,NMS,0.03610569563790053,242,1234,8,55,250,1531,0.16395663956639567,0.968,0.968,0.28041714947856317,0.4886914378029079,5.1203319502074685
nms,NMS,0.03577225846718148,242,1238,8,55,250,1535,0.1635135135135135,0.968,0.968,0.27976878612716766,0.4879032258064516,5.136929460580913
nms,NMS,0.03557850218758078,243,1240,7,56,250,1539,0.1638570465273095,0.972,0.972,0.28043854587420664,0.4893274265002014,5.145228215767635
nms,NMS,0.03527604890544307,243,1243,7,56,250,1542,0.16352624495289367,0.972,0.972,0.2799539170506913,0.48873692679002406,5.157676348547718
nms,NMS,0.03454638900052175,243,1247,7,56,250,1546,0.16308724832214766,0.972,0.972,0.2793103448275862,0.48795180722891573,5.174273858921162
nms,NMS,0.03420680506920583,243,1251,7,56,250,1550,0.16265060240963855,0.972,0.972,0.2786697247706422,0.48716920609462705,5.190871369294606
nms,NMS,0.03396347068190614,243,1254,7,56,250,1553,0.1623246492985972,0.972,0.972,0.27819118488838007,0.48658390068081697,5.203319502074689
nms,NMS,0.03350397740786361,244,1257,6,56,250,1557,0.1625582944703531,0.976,0.976,0.278697886921759,0.48780487804878053,5.215767634854772
nms,NMS,0.03329190371518745,244,1261,6,56,250,1561,0.16212624584717608,0.976,0.976,0.2780626780626781,0.4870259481037924,5.232365145228216
nms,NMS,0.03274643002594202,244,1264,6,56,250,1564,0.16180371352785147,0.976,0.976,0.27758816837315137,0.4864433811802233,5.244813278008299
nms,NMS,0.0323377553842433,244,1268,6,56,250,1568,0.16137566137566137,0.976,0.976,0.2769580022701475,0.48566878980891715,5.261410788381743
nms,NMS,0.031961081163786056,244,1272,6,56,250,1572,0.16094986807387862,0.976,0.976,0.27633069082672707,0.48489666136724957,5.278008298755187
nms,NMS,0.03165177099399094,244,1276,6,56,250,1576,0.16052631578947368,0.976,0.976,0.27570621468926554,0.4841269841269841,5.2946058091286305
nms,NMS,0.03123515006111054,244,1280,6,56,250,1580,0.16010498687664043,0.976,0.976,0.27508455467869225,0.4833597464342314,5.3112033195020745
nms,NMS,0.03086584698164507,244,1283,6,56,250,1583,0.15979043876882776,0.976,0.976,0.2746201463140123,0.482785912148793,5.323651452282157
nms,NMS,0.03053441182975232,244,1287,6,56,250,1587,0.15937295885042455,0.976,0.976,0.27400336889387983,0.48202291584354007,5.340248962655601
nms,NMS,0.030194505554613074,244,1291,6,56,250,1591,0.15895765472312703,0.976,0.976,0.2733893557422969,0.4812623274161736,5.356846473029045
nms,NMS,0.029801028047740673,244,1296,6,56,250,1596,0.15844155844155844,0.976,0.976,0.27262569832402234,0.4803149606299212,5.377593360995851
nms,NMS,0.02948447572759839,244,1299,6,56,250,1599,0.15813350615683733,0.976,0.976,0.27216954824316786,0.47974832874557605,5.390041493775934
nms,NMS,0.029232190462550486,244,1303,6,56,250,1603,0.1577246283128636,0.976,0.976,0.27156371730662215,0.4789948959560267,5.406639004149378
nms,NMS,0.02902894765392333,244,1307,6,56,250,1607,0.15731785944551901,0.976,0.976,0.27096057745696833,0.4782438259506076,5.423236514522822
nms,NMS,0.02888051913166355,244,1310,6,56,250,1610,0.15701415701415702,0.976,0.976,0.27050997782705105,0.4776820673453407,5.435684647302905
nms,NMS,0.02861635105098193,244,1314,6,56,250,1614,0.15661103979460847,0.976,0.976,0.26991150442477874,0.47693510555121194,5.452282157676349
nms,NMS,0.028271358760822252,244,1318,6,56,250,1618,0.15620998719590268,0.976,0.976,0.26931567328918327,0.47619047619047616,5.468879668049793
nms,NMS,0.027774490203750647,244,1322,6,56,250,1622,0.1558109833971903,0.976,0.976,0.2687224669603524,0.47544816835541703,5.485477178423237
nms,NMS,0.027452739794769608,244,1326,6,56,250,1626,0.1554140127388535,0.976,0.976,0.2681318681318681,0.4747081712062257,5.5020746887966805
nms,NMS,0.027211456587344893,244,1329,6,56,250,1629,0.1551176096630642,0.976,0.976,0.26769061985737796,0.4741546832491255,5.514522821576763
nms,NMS,0.026952200581852367,244,1333,6,56,250,1633,0.15472415979708307,0.976,0.976,0.2671045429666119,0.4734187039192859,5.531120331950207
nms,NMS,0.026597767206411667,244,1337,6,56,250,1637,0.15433270082226438,0.976,0.976,0.2665210267613326,0.47268500581170086,5.547717842323651
nms,NMS,0.02623623507924614,244,1341,6,56,250,1641,0.15394321766561514,0.976,0.976,0.2659400544959128,0.47195357833655704,5.564315352697095
nms,NMS,0.02591415874934151,244,1344,6,56,250,1644,0.15365239294710328,0.976,0.976,0.2655059847660501,0.47140649149922725,5.576763485477178
nms,NMS,0.025471015295121305,244,1347,6,56,250,1647,0.15336266499057197,0.976,0.976,0.26507332971211295,0.470860671555384,5.589211618257261
nms,NMS,0.02510587926126392,244,1351,6,56,250,1651,0.15297805642633228,0.976,0.976,0.2644986449864498,0.4701348747591523,5.605809128630705
nms,NMS,0.024880691581468467,244,1355,6,56,250,1655,0.15259537210756724,0.976,0.976,0.26392644672796106,0.4694113120430935,5.622406639004149
nms,NMS,0.024660892380152302,244,1359,6,56,250,1659,0.15221459762944478,0.976,0.976,0.26335671883432266,0.46868997310795235,5.639004149377594
nms,NMS,0.02444625340767759,244,1363,6,56,250,1663,0.15183571873055382,0.976,0.976,0.26278944534194937,0.46797084771768316,5.655601659751038
nms,NMS,0.024003375128376025,244,1366,6,56,250,1666,0.1515527950310559,0.976,0.976,0.2623655913978495,0.4674329501915709,5.668049792531121
nms,NMS,0.023860689960667748,244,1369,6,56,250,1669,0.15127092374457532,0.976,0.976,0.26194310252281267,0.46689628779181014,5.680497925311204
nms,NMS,0.0236753998651502,244,1373,6,56,250,1673,0.15089672232529375,0.976,0.976,0.2613818960899839,0.46618265189147884,5.6970954356846475
nms,NMS,0.023345141377142595,244,1376,6,56,250,1676,0.1506172839506173,0.976,0.976,0.2609625668449198,0.465648854961832,5.70954356846473
nms,NMS,0.023200403461429403,244,1381,6,56,250,1681,0.15015384615384617,0.976,0.976,0.2602666666666667,0.46476190476190476,5.730290456431535
nms,NMS,0.022999864927988847,244,1385,6,56,250,1685,0.1497851442602824,0.976,0.976,0.2597126130920702,0.46405477367820464,5.746887966804979
nms,NMS,0.02272072113690197,244,1388,6,56,250,1688,0.14950980392156862,0.976,0.976,0.2592986184909671,0.4635258358662614,5.759336099585062
nms,NMS,0.022460882039398222,244,1391,6,56,250,1691,0.1492354740061162,0.976,0.976,0.2588859416445623,0.4629981024667931,5.771784232365145
nms,NMS,0.0220892163817053,244,1395,6,56,250,1695,0.14887126296522268,0.976,0.976,0.2583377448385389,0.46229632436528983,5.788381742738589
nms,NMS,0.02179023473488532,244,1397,6,56,250,1697,0.14868982327848873,0.976,0.976,0.25806451612903225,0.4619462324876941,5.796680497925311
nms,NMS,0.021325165565018133,244,1400,6,56,250,1700,0.14841849148418493,0.976,0.976,0.25765575501583954,0.46142208774583965,5.809128630705394
nms,NMS,0.02094104090496625,244,1404,6,56,250,1704,0.14805825242718446,0.976,0.976,0.25711275026343516,0.4607250755287009,5.825726141078838
nms,NMS,0.02061396303529963,244,1408,6,56,250,1708,0.14769975786924938,0.976,0.976,0.25657202944269186,0.4600301659125188,5.842323651452282
nms,NMS,0.020542294654530675,244,1411,6,56,250,1711,0.1474320241691843,0.976,0.976,0.2561679790026247,0.4595103578154426,5.854771784232365
nms,NMS,0.020358807419557905,244,1415,6,56,250,1715,0.14707655213984328,0.976,0.976,0.2556312205343111,0.4588191049266641,5.871369294605809
nms,NMS,0.020059272716794186,244,1419,6,56,250,1719,0.14672279013830428,0.976,0.976,0.25509670674333507,0.45812992865189633,5.8879668049792535
nms,NMS,0.019837814106977936,244,1423,6,56,250,1723,0.14637072585482905,0.976,0.976,0.2545644235785081,0.4574428196475441,5.904564315352697
nms,NMS,0.019563877140517077,244,1427,6,56,250,1727,0.14602034709754638,0.976,0.976,0.2540343571056741,0.4567577686259828,5.921161825726141
nms,NMS,0.019472210394390094,244,1429,6,56,250,1729,0.14584578601315004,0.976,0.976,0.2537701508060322,0.45641601197156756,5.929460580912863
nms,NMS,0.019150790087091623,244,1433,6,56,250,1733,0.1454979129397734,0.976,0.976,0.2532433834976648,0.4557340306313037,5.946058091286307
nms,NMS,0.01892423780167463,244,1437,6,56,250,1737,0.1451516954193932,0.976,0.976,0.2527187985499741,0.45505408429690414,5.962655601659751
nms,NMS,0.018728137961588197,244,1441,6,56,250,1741,0.14480712166172108,0.976,0.976,0.2521963824289406,0.4543761638733706,5.979253112033195
nms,NMS,0.01847832675725328,244,1445,6,56,250,1745,0.14446417998815866,0.976,0.976,0.25167612171222276,0.4537002603198215,5.995850622406639
nms,NMS,0.018288982034516177,244,1448,6,56,250,1748,0.14420803782505912,0.976,0.976,0.25128733264675596,0.4531946508172363,6.008298755186722
nms,NMS,0.01816033583761747,244,1452,6,56,250,1752,0.14386792452830188,0.976,0.976,0.25077081192189105,0.4525222551928783,6.024896265560166
nms,NMS,0.01789335980477446,244,1456,6,56,250,1756,0.14352941176470588,0.976,0.976,0.25025641025641027,0.4518518518518518,6.04149377593361
nms,NMS,0.017792494827762517,244,1459,6,56,250,1759,0.1432765707574868,0.976,0.976,0.24987199180747569,0.4513503514613392,6.053941908713693
nms,NMS,0.01755223534400344,244,1463,6,56,250,1763,0.14294083186877563,0.976,0.976,0.24936126724578436,0.4506834133727374,6.070539419087137
nms,NMS,0.017352730971129122,244,1467,6,56,250,1767,0.14260666277030976,0.976,0.976,0.24885262621111678,0.450018443378827,6.087136929460581
nms,NMS,0.017158047612610243,244,1471,6,56,250,1771,0.1422740524781341,0.976,0.976,0.24834605597964376,0.4493554327808471,6.1037344398340245
nms,NMS,0.017011636830342125,244,1474,6,56,250,1774,0.1420256111757858,0.976,0.976,0.2479674796747967,0.448859455481972,6.1161825726141075
nms,NMS,0.016862950397263144,244,1478,6,56,250,1778,0.14169570267131243,0.976,0.976,0.24746450304259635,0.44819985304922844,6.132780082987552
nms,NMS,0.01669199728047343,244,1482,6,56,250,1782,0.1413673232908459,0.976,0.976,0.24696356275303644,0.44754218635363174,6.149377593360996
nms,NMS,0.01637028113276523,244,1485,6,56,250,1785,0.14112203585887798,0.976,0.976,0.246589186457807,0.4470502015390253,6.161825726141079
nms,NMS,0.015901488768747016,244,1488,6,56,250,1788,0.14087759815242495,0.976,0.976,0.24621594349142278,0.44655929721815524,6.174273858921162
nms,NMS,0.015713263556931555,244,1492,6,56,250,1792,0.14055299539170507,0.976,0.976,0.2457200402819738,0.445906432748538,6.190871369294606
nms,NMS,0.01555044634321333,244,1496,6,56,250,1796,0.14022988505747128,0.976,0.976,0.24522613065326634,0.44525547445255476,6.20746887966805
nms,NMS,0.015130657948600877,244,1500,6,56,250,1800,0.13990825688073394,0.976,0.976,0.24473420260782344,0.4446064139941691,6.224066390041494
nms,NMS,0.014947566280319865,244,1504,6,56,250,1804,0.13958810068649885,0.976,0.976,0.2442442442442442,0.44395924308588064,6.240663900414938
nms,NMS,0.014776847252918184,244,1508,6,56,250,1808,0.13926940639269406,0.976,0.976,0.24375624375624372,0.4433139534883721,6.257261410788382
nms,NMS,0.014471669670416432,244,1512,6,56,250,1812,0.13895216400911162,0.976,0.976,0.2432701894317049,0.4426705370101597,6.273858921161826
nms,NMS,0.014224351948196741,244,1514,6,57,250,1815,0.13879408418657566,0.976,0.976,0.24302788844621517,0.4423495286439449,6.282157676348548
nms,NMS,0.013938953696544675,244,1518,6,57,250,1819,0.13847900113507378,0.976,0.976,0.24254473161033796,0.44170890658942796,6.2987551867219915
nms,NMS,0.013836342149180418,244,1521,6,57,250,1822,0.13824362606232293,0.976,0.976,0.24218362282878408,0.4412296564195298,6.3112033195020745
nms,NMS,0.013561385244748465,244,1525,6,57,250,1826,0.13793103448275862,0.976,0.976,0.24170381376919264,0.4405922715781871,6.327800829875518
nms,NMS,0.013342857568325319,244,1529,6,57,250,1830,0.13761985335589397,0.976,0.976,0.24122590212555614,0.4399567255679769,6.344398340248962
nms,NMS,0.013171516290128369,244,1531,6,57,250,1832,0.13746478873239437,0.976,0.976,0.24098765432098768,0.43963963963963965,6.352697095435684
nms,NMS,0.013048125857313644,244,1535,6,57,250,1836,0.13715570545250141,0.976,0.976,0.2405125677673731,0.4390068369917236,6.369294605809128
nms,NMS,0.012952215232551963,244,1539,6,57,250,1840,0.13684800897363994,0.976,0.976,0.2400393507132317,0.4383758533956163,6.385892116182573
nms,NMS,0.012639310653218223,244,1543,6,57,250,1844,0.1365416899832121,0.976,0.976,0.23956799214531171,0.43774668101901687,6.402489626556017
nms,NMS,0.012490772492543297,244,1548,6,57,250,1849,0.13616071428571427,0.976,0.976,0.23898139079333985,0.4369627507163323,6.423236514522822
nms,NMS,0.012382416981939827,244,1551,6,57,250,1852,0.13593314763231198,0.976,0.976,0.2386308068459658,0.43649373881932024,6.435684647302905
nms,NMS,0.012277147675969222,244,1555,6,57,250,1856,0.1356309060589216,0.976,0.976,0.23816495851634945,0.435869953554841,6.452282157676349
nms,NMS,0.012001218698356481,244,1559,6,57,250,1860,0.1353300055463117,0.976,0.976,0.23770092547491478,0.43524794862647165,6.468879668049793
nms,NMS,0.011818326548460443,244,1562,6,57,250,1863,0.13510520487264674,0.976,0.976,0.23735408560311289,0.43478260869565216,6.481327800829876
nms,NMS,0.011704432565541113,244,1565,6,57,250,1866,0.13488114980652294,0.976,0.976,0.23700825643516266,0.4343182627269491,6.4937759336099585
nms,NMS,0.011450695233497659,244,1569,6,57,250,1870,0.13458356315499173,0.976,0.976,0.23654871546291809,0.4337006754354781,6.5103734439834025
nms,NMS,0.011312508183932026,244,1571,6,57,250,1872,0.13443526170798897,0.976,0.976,0.236319612590799,0.43339253996447596,6.518672199170124
nms,NMS,0.011247529861834311,245,1573,5,57,250,1875,0.13476347634763478,0.98,0.98,0.2369439071566731,0.43470546486870126,6.526970954356846
nms,NMS,0.011084530330997143,245,1577,5,57,250,1879,0.1344676180021954,0.98,0.98,0.23648648648648649,0.4340892983699504,6.54356846473029
nms,NMS,0.010938648957788533,245,1581,5,57,250,1883,0.13417305585980285,0.98,0.98,0.23603082851637766,0.4334748761500354,6.560165975103734
nms,NMS,0.01067905746638453,245,1585,5,57,250,1887,0.13387978142076504,0.98,0.98,0.2355769230769231,0.43286219081272087,6.576763485477178
nms,NMS,0.01042172687152016,245,1589,5,57,250,1891,0.13358778625954199,0.98,0.98,0.2351247600767754,0.4322512350035286,6.593360995850622
nms,NMS,0.010323008326569653,245,1592,5,57,250,1894,0.13336962438758845,0.98,0.98,0.23478677527551509,0.43179414874867816,6.605809128630705
nms,NMS,0.010118412928619053,245,1594,5,57,250,1896,0.13322457857531267,0.98,0.98,0.23456199138343703,0.43148996125396266,6.614107883817427
nms,NMS,0.009953634960853093,245,1598,5,57,250,1900,0.13293543136190994,0.98,0.98,0.23411371237458198,0.4308828702075273,6.630705394190872
nms,NMS,0.009787443827663124,245,1602,5,57,250,1904,0.13264753654574987,0.98,0.98,0.2336671435383882,0.4302774850720056,6.647302904564316
nms,NMS,0.009590154551135538,245,1605,5,57,250,1907,0.13243243243243244,0.98,0.98,0.23333333333333336,0.42982456140350883,6.659751037344399
nms,NMS,0.009533816975598259,245,1608,5,57,250,1910,0.13221802482460873,0.98,0.98,0.2330004755111745,0.429372590255871,6.672199170124482
nms,NMS,0.009413744574744174,245,1612,5,57,250,1914,0.13193322563274099,0.98,0.98,0.23255813953488372,0.4287714385719286,6.6887966804979255
nms,NMS,0.009230892162020093,245,1616,5,57,250,1918,0.13164965072541646,0.98,0.98,0.23211747986736142,0.42817196784341144,6.7053941908713695
nms,NMS,0.009106620979990671,245,1620,5,57,250,1922,0.13136729222520108,0.98,0.98,0.2316784869976359,0.42757417102966844,6.721991701244813
nms,NMS,0.008898586907600427,245,1624,5,57,250,1926,0.13108614232209737,0.98,0.98,0.23124115148655025,0.4269780411293133,6.738589211618257
nms,NMS,0.008702429785485471,245,1628,5,57,250,1930,0.13080619327282433,0.98,0.98,0.2308054639660857,0.4263835711799513,6.755186721991701
nms,NMS,0.008672489027833076,245,1631,5,57,250,1933,0.13059701492537312,0.98,0.98,0.23047977422389457,0.4259388038942976,6.767634854771784
nms,NMS,0.008348536762404586,245,1634,5,57,250,1936,0.1303885045236828,0.98,0.98,0.23015500234852043,0.4254949635290031,6.780082987551867
nms,NMS,0.008285021409444017,245,1638,5,57,250,1940,0.13011152416356878,0.98,0.98,0.2297233942803563,0.42490461325008677,6.796680497925311
nms,NMS,0.008163715723221691,245,1642,5,57,250,1944,0.12983571807101218,0.98,0.98,0.229293401965372,0.42431589885694493,6.813278008298755
nms,NMS,0.007955722990496506,245,1646,5,57,250,1948,0.12956107879428874,0.98,0.98,0.22886501634750117,0.423728813559322,6.829875518672199
nms,NMS,0.007907075086679895,245,1650,5,57,250,1952,0.12928759894459102,0.98,0.98,0.22843822843822842,0.4231433506044905,6.846473029045643
nms,NMS,0.0077514620057230685,245,1654,5,57,250,1956,0.129015271195366,0.98,0.98,0.2280130293159609,0.4225595032769921,6.863070539419087
nms,NMS,0.007715961003599184,245,1658,5,57,250,1960,0.12874408828166053,0.98,0.98,0.22758941012540637,0.421977264898381,6.8796680497925315
nms,NMS,0.007616570481459275,245,1662,5,57,250,1964,0.12847404299947562,0.98,0.98,0.22716736207695873,0.4213966288269694,6.8962655601659755
nms,NMS,0.007467575010520915,246,1665,4,57,250,1968,0.12872841444270017,0.984,0.984,0.22767237390097178,0.4225352112676056,6.908713692946058
nms,NMS,0.0074117444232809455,246,1668,4,57,250,1971,0.12852664576802508,0.984,0.984,0.22735674676524956,0.4221002059025395,6.921161825726141
nms,NMS,0.007326521959230203,246,1671,4,57,250,1974,0.12832550860719874,0.984,0.984,0.22704199353945545,0.4216660953033939,6.933609958506224
nms,NMS,0.007265444078045664,246,1674,4,57,250,1977,0.128125,0.984,0.984,0.22672811059907833,0.4212328767123288,6.946058091286307
nms,NMS,0.007218902130580785,246,1678,4,57,250,1981,0.12785862785862787,0.984,0.984,0.22631094756209755,0.42065663474692205,6.962655601659751
nms,NMS,0.007162266076276572,246,1681,4,57,250,1984,0.1276595744680851,0.984,0.984,0.22599908130454754,0.4202254868466006,6.975103734439834
nms,NMS,0.007088783154423195,246,1685,4,57,250,1988,0.12739513205592956,0.984,0.984,0.22558459422283353,0.4196519959058342,6.991701244813278
nms,NMS,0.006967813763695177,246,1689,4,57,250,1992,0.12713178294573643,0.984,0.984,0.22517162471395882,0.41908006814310045,7.008298755186722
nms,NMS,0.006857346453690731,246,1693,4,57,250,1996,0.12686952037132543,0.984,0.984,0.2247601644586569,0.41850969717591024,7.024896265560166
nms,NMS,0.006769497824373889,246,1696,4,57,250,1999,0.1266735324407827,0.984,0.984,0.22445255474452555,0.41808293677770225,7.037344398340249
nms,NMS,0.006601925756895186,246,1700,4,57,250,2003,0.1264131551901336,0.984,0.984,0.22404371584699453,0.4175152749490835,7.053941908713693
nms,NMS,0.006383274170925046,246,1704,4,57,250,2007,0.12615384615384614,0.984,0.984,0.22363636363636363,0.4169491525423728,7.070539419087137
nms,NMS,0.006357568088147076,246,1707,4,57,250,2010,0.1259600614439324,0.984,0.984,0.22333182024512024,0.41652556721977657,7.08298755186722
nms,NMS,0.006279230084290666,246,1711,4,57,250,2014,0.1257026060296372,0.984,0.984,0.22292705029451748,0.41596212377409536,7.0995850622406635
nms,NMS,0.0060856092321588595,246,1715,4,57,250,2018,0.12544620091789904,0.984,0.984,0.22252374491180466,0.4154002026342452,7.1161825726141075
nms,NMS,0.006018546197922553,246,1718,4,57,250,2021,0.12525458248472504,0.984,0.984,0.22222222222222218,0.4149797570850202,7.128630705394191
nms,NMS,0.005966324413170632,246,1721,4,57,250,2024,0.12506354855109303,0.984,0.984,0.2219215155615697,0.4145601617795753,7.141078838174274
nms,NMS,0.005848841931662213,246,1725,4,57,250,2028,0.1248097412480974,0.984,0.984,0.22152183701035566,0.41400201952204646,7.157676348547718
nms,NMS,0.005832516457915938,246,1729,4,57,250,2032,0.12455696202531645,0.984,0.984,0.22112359550561797,0.4134453781512605,7.174273858921162
nms,NMS,0.0057985457367684765,246,1733,4,57,250,2036,0.12430520464881253,0.984,0.984,0.22072678331090176,0.4128902316213494,7.190871369294606
nms,NMS,0.005766979464315273,246,1737,4,57,250,2040,0.12405446293494705,0.984,0.984,0.22033139274518582,0.4123365739188737,7.20746887966805
nms,NMS,0.0056448110923368955,246,1740,4,57,250,2043,0.12386706948640483,0.984,0.984,0.22003577817531306,0.4119223040857334,7.219917012448133
nms,NMS,0.005545308321539189,246,1743,4,57,250,2046,0.12368024132730016,0.984,0.984,0.21974095578383207,0.4115088658414185,7.232365145228216
nms,NMS,0.005454458300876053,246,1746,4,57,250,2049,0.12349397590361445,0.984,0.984,0.21944692239072255,0.411096256684492,7.244813278008299
nms,NMS,0.005312140289998004,246,1750,4,57,250,2053,0.12324649298597194,0.984,0.984,0.2190560997328584,0.4105473965287049,7.261410788381743
nms,NMS,0.005080875718133145,246,1754,4,57,250,2057,0.123,0.984,0.984,0.21866666666666668,0.41000000000000003,7.278008298755187
nms,NMS,0.0047928714553973125,246,1758,4,57,250,2061,0.12275449101796407,0.984,0.984,0.21827861579414373,0.40945406125166445,7.2946058091286305
nms,NMS,0.004588000414930156,246,1762,4,57,250,2065,0.12250996015936255,0.984,0.984,0.2178919397697077,0.40890957446808507,7.3112033195020745
nms,NMS,0.004528660581154188,246,1766,4,57,250,2069,0.12226640159045726,0.984,0.984,0.21750663129973474,0.4083665338645419,7.327800829875518
nms,NMS,0.0044050333617621186,246,1770,4,57,250,2073,0.12202380952380952,0.984,0.984,0.21712268314210062,0.4078249336870026,7.344398340248962
nms,NMS,0.0042653619993327264,246,1774,4,57,250,2077,0.12178217821782178,0.984,0.984,0.21674008810572687,0.4072847682119205,7.360995850622406
nms,NMS,0.0040469127579892995,246,1776,4,57,250,2079,0.12166172106824925,0.984,0.984,0.21654929577464785,0.40701522170747856,7.369294605809128
nms,NMS,0.00392983225351436,246,1780,4,57,250,2083,0.12142152023692004,0.984,0.984,0.2161687170474517,0.4064771976206213,7.385892116182573
nms,NMS,0.0038658110072766314,246,1783,4,57,250,2086,0.12124199112863479,0.984,0.984,0.21588415971917504,0.4060746120831958,7.398340248962656
nms,NMS,0.0036683142031611413,246,1787,4,57,250,2090,0.12100344318740777,0.984,0.984,0.21550591327201052,0.4055390702274975,7.4149377593361
nms,NMS,0.0035826853844073067,246,1790,4,57,250,2093,0.12082514734774066,0.984,0.984,0.2152230971128609,0.40513833992094866,7.427385892116183
nms,NMS,0.003484732600822706,246,1795,4,57,250,2098,0.12052915237628613,0.984,0.984,0.21475338280226974,0.4044722130878,7.448132780082988
nms,NMS,0.0034011598429071273,246,1799,4,57,250,2102,0.12029339853300733,0.984,0.984,0.21437908496732028,0.4039408866995074,7.464730290456432
nms,NMS,0.0033160731933330103,246,1802,4,57,250,2105,0.1201171875,0.984,0.984,0.21409921671018275,0.4035433070866142,7.477178423236515
nms,NMS,0.003200532138698892,246,1805,4,57,250,2108,0.11994149195514384,0.984,0.984,0.2138200782268579,0.4031465093411996,7.4896265560165975
nms,NMS,0.0030766852464927667,246,1809,4,57,250,2112,0.11970802919708029,0.984,0.984,0.21344902386117137,0.4026186579378069,7.5062240663900415
nms,NMS,0.0029993892163466757,246,1813,4,57,250,2116,0.11947547353084022,0.984,0.984,0.213079255088783,0.40209218698921223,7.522821576763485
nms,NMS,0.002747483255383114,246,1817,4,57,250,2120,0.11924381968007755,0.984,0.984,0.21271076523994809,0.4015670910871694,7.539419087136929
nms,NMS,0.0026991434208700864,246,1821,4,57,250,2124,0.11901306240928883,0.984,0.984,0.2123435476909797,0.4010433648516466,7.556016597510373
nms,NMS,0.002595532420700364,246,1824,4,57,250,2127,0.11884057971014493,0.984,0.984,0.21206896551724141,0.4006514657980456,7.568464730290456
nms,NMS,0.002455627812115313,246,1827,4,57,250,2130,0.11866859623733719,0.984,0.984,0.21179509255273352,0.4002603319232021,7.580912863070539
nms,NMS,0.002348695496617974,246,1830,4,57,250,2133,0.11849710982658959,0.984,0.984,0.21152192605331038,0.39986996098829647,7.593360995850622
nms,NMS,0.0022883151184252526,246,1833,4,57,250,2136,0.11832611832611832,0.984,0.984,0.2112494632889652,0.3994803507632348,7.605809128630705
nms,NMS,0.002254381130781349,246,1837,4,57,250,2140,0.11809889582333173,0.984,0.984,0.21088726960994428,0.3989620499513461,7.622406639004149
nms,NMS,0.002199943215336067,246,1840,4,57,250,2143,0.11792905081495686,0.984,0.984,0.2106164383561644,0.39857420609202854,7.634854771784233
nms,NMS,0.0021575295513001336,246,1843,4,57,250,2146,0.11775969363331738,0.984,0.984,0.21034630183839248,0.39818711557138226,7.647302904564316
nms,NMS,0.002113549105481917,246,1845,4,57,250,2148,0.11764705882352941,0.984,0.984,0.2101665954720205,0.39792947266256873,7.655601659751038
nms,NMS,0.0020569868173902876,246,1849,4,57,250,2152,0.11742243436754177,0.984,0.984,0.20980810234541578,0.3974151857835218,7.672199170124482
nms,NMS,0.0020160145614797633,246,1853,4,57,250,2156,0.11719866603144355,0.984,0.984,0.20945083014048535,0.3969022265246854,7.6887966804979255
nms,NMS,0.0019726906218907898,246,1856,4,57,250,2159,0.1170313986679353,0.984,0.984,0.20918367346938777,0.39651837524177946,7.7012448132780085
nms,NMS,0.0019461943762828849,246,1859,4,57,250,2162,0.1168646080760095,0.984,0.984,0.20891719745222934,0.396135265700483,7.713692946058091
nms,NMS,0.001872652391628509,246,1863,4,57,250,2166,0.1166429587482219,0.984,0.984,0.20856295040271303,0.39562560308780953,7.730290456431535
nms,NMS,0.0018338413279289322,246,1867,4,57,250,2170,0.11642214860388074,0.984,0.984,0.20820990266610243,0.39511725024092514,7.746887966804979
nms,NMS,0.0017925732329916115,246,1871,4,57,250,2174,0.11620217288615967,0.984,0.984,0.20785804816223066,0.39461020211742065,7.763485477178423
