technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height,rank,cum_TP,cum_FP,precision,recall
nms,NMS,5121_0676540097_02_WRI-R1_M011.PNG,FP,0.05995280190917409,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,13,13,320.0,426.0,91.0,90.0,1239,240,999,0.1937046004842615,0.96
nms,NMS,5382_1158198931_01_WRI-R1_M012.png,FP,0.059907688838253675,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,12,12,158.0,300.0,91.0,90.0,1240,240,1000,0.1935483870967742,0.96
nms,NMS,1280_0847425934_01_WRI-R2_F016.png,FP,0.05989903775382907,0.04275087342636637,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,343.0,415.0,9.0,90.0,1241,240,1001,0.19339242546333602,0.96
nms,NMS,0537_1193881316_01_WRI-L1_F007.PNG,FP,0.05981071300869045,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,182.0,402.0,8.0,90.0,1242,240,1002,0.1932367149758454,0.96
nms,NMS,0647_0425957122_01_WRI-L2_F008.PNG,FP,0.05977298892503701,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,1,266.0,705.0,126.0,90.0,1243,240,1003,0.19308125502815768,0.96
nms,NMS,0125_0729674162_02_WRI-L2_M013.png,FP,0.05976603212137381,0.13869528078287222,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,307.0,775.0,93.0,90.0,1244,240,1004,0.19292604501607716,0.96
nms,NMS,0243_0176233486_01_WRI-L2_M012.png,FP,0.0597626529411281,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,18,18,226.0,835.0,14.0,90.0,1245,240,1005,0.1927710843373494,0.96
nms,NMS,0749_0874509442_05_WRI-L1_M005.png,FP,0.0596446543483813,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,151.0,196.0,91.0,90.0,1246,240,1006,0.1926163723916533,0.96
nms,NMS,0915_0434122280_01_WRI-L1_M008.PNG,FP,0.059606425059002516,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,239.0,503.0,11.0,90.0,1247,240,1007,0.19246190858059342,0.96
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.05957938485956586,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,7,7,391.0,549.0,12.0,90.0,1248,240,1008,0.19230769230769232,0.96
nms,NMS,4857_1142512186_03_WRI-L2_M014.PNG,FP,0.059141521505331175,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,222.0,376.0,91.0,90.0,1249,240,1009,0.1921537229783827,0.96
nms,NMS,0071_0678614107_01_WRI-R1_F009.png,FP,0.05889516014246055,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,4,4,340.0,500.0,155.0,108.0,1250,240,1010,0.192,0.96
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.058862328012397276,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,10,10,310.0,377.0,91.0,90.0,1251,240,1011,0.19184652278177458,0.96
nms,NMS,0125_0729674162_02_WRI-L2_M013.png,FP,0.058831198775491894,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,3,3,256.0,449.0,146.0,102.0,1252,240,1012,0.19169329073482427,0.96
nms,NMS,2975_0736302598_03_WRI-R2_M008.PNG,FP,0.05881215065987243,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,206.0,423.0,134.0,94.0,1253,240,1013,0.19154030327214686,0.96
nms,NMS,2458_0430068033_05_WRI-L2_M009.PNG,FP,0.05872929969774365,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,411.0,495.0,13.0,90.0,1254,240,1014,0.19138755980861244,0.96
nms,NMS,0862_0731070423_02_WRI-R1_F007.PNG,FP,0.05837666533927977,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,9,9,257.0,266.0,108.0,90.0,1255,240,1015,0.19123505976095617,0.96
nms,NMS,4949_0969499613_03_WRI-R2_M006.png,FP,0.058156358652760864,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,337.0,202.0,11.0,90.0,1256,240,1016,0.1910828025477707,0.96
nms,NMS,0699_0308341460_03_WRI-L2_M013.PNG,FP,0.05796555016778324,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,10,"10,1",360.0,626.0,28.0,90.0,1257,240,1017,0.1909307875894988,0.96
nms,NMS,0071_0678614107_01_WRI-R1_F009.png,FP,0.05787797489304167,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,12,12,110.0,275.0,13.0,90.0,1258,240,1018,0.1907790143084261,0.96
nms,NMS,0943_0495535496_01_WRI-L1_F009.PNG,FP,0.05784208964097501,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,294.0,798.0,12.0,90.0,1259,240,1019,0.19062748212867356,0.96
nms,NMS,6060_0585926294_01_WRI-R2_M015.png,FP,0.057810653130388585,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,331.0,478.0,17.0,90.0,1260,240,1020,0.19047619047619047,0.96
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.05777722738032732,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,5,219.0,238.0,21.0,90.0,1261,240,1021,0.19032513877874702,0.96
nms,NMS,2458_0430068033_05_WRI-L2_M009.PNG,FP,0.05765795867719762,0.20765488699421,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,175.0,726.0,181.0,126.0,1262,240,1022,0.1901743264659271,0.96
nms,NMS,5238_0561586292_02_WRI-L2_F006.PNG,FP,0.05761702929070414,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,155.0,544.0,70.0,90.0,1263,240,1023,0.19002375296912113,0.96
nms,NMS,6079_0512846944_01_WRI-R2_M011.png,FP,0.0576061980193849,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,238.0,398.0,15.0,90.0,1264,240,1024,0.189873417721519,0.96
nms,NMS,5247_0625408586_02_WRI-L2_F008.png,FP,0.05733203564585481,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,16,16,432.0,702.0,7.0,90.0,1265,240,1025,0.18972332015810275,0.96
nms,NMS,4726_0968399137_05_WRI-R1_F009.png,FP,0.05725957238753173,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,266.0,538.0,17.0,90.0,1266,240,1026,0.1895734597156398,0.96
nms,NMS,5456_0603427972_01_WRI-L1_M011.png,FP,0.05721120004692901,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,12,12,217.0,323.0,16.0,90.0,1267,240,1027,0.1894238358326756,0.96
nms,NMS,0827_0782390551_01_WRI-L1_M016.PNG,FP,0.05720555612373317,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,266.0,578.0,17.0,90.0,1268,240,1028,0.1892744479495268,0.96
nms,NMS,0598_0792616571_01_WRI-L1_F008.png,FP,0.05717429159924879,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,232.0,579.0,9.0,90.0,1269,240,1029,0.18912529550827423,0.96
nms,NMS,0066_1263156785_04_WRI-L1_M011.png,FP,0.05716755889767946,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,10,10,405.0,345.0,91.0,90.0,1270,240,1030,0.1889763779527559,0.96
nms,NMS,4812_0715449570_01_WRI-R2_M008.PNG,FP,0.056991616469519904,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,"6,3",316.0,480.0,59.0,90.0,1271,240,1031,0.1888276947285602,0.96
nms,NMS,1563_0496123113_02_WRI-L1_M011.png,FP,0.056591587847288675,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,337.0,485.0,103.0,90.0,1272,240,1032,0.18867924528301888,0.96
nms,NMS,0063_0566100866_02_WRI-R2_F011.png,FP,0.05654391412247757,0.21301757753594258,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,248.0,375.0,112.0,90.0,1273,240,1033,0.1885310290652003,0.96
nms,NMS,0589_0821736373_04_WRI-L1_M017.PNG,FP,0.05646902421910116,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS20,23,23,564.0,756.0,7.0,90.0,1274,240,1034,0.18838304552590268,0.96
nms,NMS,0936_0638208714_03_WRI-R2_M008.PNG,FP,0.05642623068550339,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,193.0,595.0,94.0,90.0,1275,240,1035,0.18823529411764706,0.96
nms,NMS,5456_0603427972_01_WRI-L1_M011.png,FP,0.056381892953421844,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,8,8,230.0,425.0,101.0,90.0,1276,240,1036,0.18808777429467086,0.96
nms,NMS,1493_0516110511_02_WRI-L2_F012.PNG,FP,0.05613203704412552,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,17,17,518.0,870.0,21.0,90.0,1277,240,1037,0.18794048551292092,0.96
nms,NMS,5229_1076706016_04_WRI-R1_M008.png,FP,0.05598046501866991,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,4,4,500.0,331.0,20.0,122.0,1278,240,1038,0.18779342723004694,0.96
nms,NMS,1392_0677451986_01_WRI-R2_M017.png,FP,0.05587982881814259,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,16,16,478.0,546.0,91.0,90.0,1279,240,1039,0.18764659890539484,0.96
nms,NMS,1283_0402792035_01_WRI-L2_M009.png,FP,0.05553785672034006,0.06356089652110691,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,154.0,359.0,7.0,90.0,1280,240,1040,0.1875,0.96
nms,NMS,4936_0635336029_01_WRI-L1_F012.PNG,FP,0.05553254412611243,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,158.0,662.0,17.0,90.0,1281,240,1041,0.1873536299765808,0.96
nms,NMS,4896_0657191053_02_WRI-L2_M009.png,FP,0.05547956408848552,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,8,8,545.0,426.0,26.0,90.0,1282,240,1042,0.187207488299532,0.96
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.055428554604668695,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,269.0,715.0,12.0,90.0,1283,240,1043,0.18706157443491817,0.96
nms,NMS,5314_0269274371_04_WRI-R2_F010.PNG,FP,0.05539831647713408,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,12,12,162.0,379.0,11.0,90.0,1284,240,1044,0.18691588785046728,0.96
nms,NMS,0071_0678614107_01_WRI-R1_F009.png,FP,0.05539107479162001,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,1,1,141.0,285.0,170.0,118.0,1285,240,1045,0.1867704280155642,0.96
nms,NMS,1009_1045147893_04_WRI-R2_M013.png,FP,0.055365750682360625,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,182.0,310.0,91.0,90.0,1286,240,1046,0.18662519440124417,0.96
nms,NMS,5066_1055147597_05_WRI-L1_M011.png,FP,0.05525439823748085,0.3529400831586921,0,no_gt_match_or_lower_confidence_on_same_gt,NMS8,3,3,150.0,607.0,181.0,126.0,1287,240,1047,0.1864801864801865,0.96
nms,NMS,5271_0280502789_01_WRI-L2_F004.PNG,FP,0.05525364191082813,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,302.0,272.0,16.0,90.0,1288,240,1048,0.18633540372670807,0.96
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.05511878554594535,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,250.0,254.0,159.0,112.0,1289,240,1049,0.18619084561675717,0.96
nms,NMS,0581_0562535807_01_WRI-L2_F005.PNG,FP,0.05493417120635444,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,6,306.0,254.0,7.0,90.0,1290,240,1050,0.18604651162790697,0.96
nms,NMS,4661_0405082997_01_WRI-L1_M002.png,FP,0.05492059575995759,0.21199856108394416,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,90.0,337.0,181.0,126.0,1291,240,1051,0.18590240123934934,0.96
nms,NMS,0818_0571314957_03_WRI-L1_M013.png,FP,0.05484563582345434,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,10,"10,14",290.0,325.0,102.0,90.0,1292,240,1052,0.18575851393188855,0.96
nms,NMS,5934_1088190587_01_WRI-R2_F006.png,FP,0.054699081979921176,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,254.0,594.0,17.0,90.0,1293,240,1053,0.18561484918793503,0.96
nms,NMS,0699_0308341460_03_WRI-L2_M013.PNG,FP,0.054634011738426615,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,120.0,439.0,91.0,90.0,1294,240,1054,0.18547140649149924,0.96
nms,NMS,5337_0874269007_02_WRI-R2_F012.PNG,FP,0.05441317105982609,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,182.0,536.0,7.0,90.0,1295,240,1055,0.18532818532818532,0.96
nms,NMS,5097_0374478251_05_WRI-R2_M015.png,FP,0.05431906204361681,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,326.0,785.0,120.0,90.0,1296,240,1056,0.18518518518518517,0.96
nms,NMS,1742_0657595114_01_WRI-R2_F009.png,FP,0.054193793981538785,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,7,329.0,626.0,135.0,94.0,1297,240,1057,0.18504240555127216,0.96
nms,NMS,5013_0267679637_04_WRI-L2_M007.png,FP,0.05415080049780227,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,315.0,243.0,7.0,90.0,1298,240,1058,0.18489984591679506,0.96
nms,NMS,5764_0922296377_02_WRI-L2_M008.png,FP,0.054096186540205565,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,442.0,659.0,18.0,90.0,1299,240,1059,0.18475750577367206,0.96
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.05405620480839573,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,116.0,251.0,17.0,90.0,1300,240,1060,0.18461538461538463,0.96
nms,NMS,5227_0411829511_01_WRI-L2_M011.png,FP,0.05403121595367551,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,11,"11,15",15.0,545.0,115.0,90.0,1301,240,1061,0.18447348193697155,0.96
nms,NMS,5314_0269274371_04_WRI-R2_F010.PNG,FP,0.05391998799175186,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,11,11,197.0,923.0,13.0,90.0,1302,240,1062,0.18433179723502305,0.96
nms,NMS,0530_0793776717_02_WRI-L2_M012.png,FP,0.05346698927974782,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,11,11,237.0,854.0,15.0,90.0,1303,240,1063,0.1841903300076746,0.96
nms,NMS,6060_0585926294_01_WRI-R2_M015.png,FP,0.05330655744801883,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,233.0,505.0,117.0,90.0,1304,240,1064,0.18404907975460122,0.96
nms,NMS,2660_0622346450_03_WRI-R1_M013.png,FP,0.05325691562880727,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,186.0,248.0,91.0,90.0,1305,240,1065,0.1839080459770115,0.96
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.05325518062808588,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,"5,12",334.0,605.0,117.0,90.0,1306,240,1066,0.18376722817764166,0.96
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.05324835122534051,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,343.0,268.0,42.0,90.0,1307,240,1067,0.18362662586074982,0.96
nms,NMS,4551_0708641747_01_WRI-L1_M008.png,FP,0.05322303853952235,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,151.0,539.0,16.0,90.0,1308,240,1068,0.1834862385321101,0.96
nms,NMS,0598_0792844418_02_WRI-L2_F008.png,FP,0.05317836690541203,0.012002001263587121,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,198.0,517.0,19.0,90.0,1309,240,1069,0.18334606569900688,0.96
nms,NMS,0407_1248541446_05_WRI-R2_F008.PNG,FP,0.05304193808147936,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,1,1,743.0,655.0,29.0,90.0,1310,240,1070,0.183206106870229,0.96
nms,NMS,0589_0821736373_04_WRI-L1_M017.PNG,FP,0.05275887059299007,0.21607128431778239,0,no_gt_match_or_lower_confidence_on_same_gt,NMS21,8,8,206.0,726.0,181.0,126.0,1311,240,1071,0.18306636155606407,0.96
nms,NMS,0417_0727170640_02_WRI-R1_F009.PNG,FP,0.05259935007640824,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,370.0,725.0,58.0,90.0,1312,240,1072,0.18292682926829268,0.96
nms,NMS,1392_0677451986_01_WRI-R2_M017.png,FP,0.052014768662466335,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,22,22,594.0,866.0,41.0,90.0,1313,240,1073,0.1827875095201828,0.96
nms,NMS,0422_1296201520_04_WRI-L1_M010.PNG,FP,0.051856451305385125,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,13,13,204.0,759.0,16.0,90.0,1314,240,1074,0.182648401826484,0.96
nms,NMS,5983_1184814916_01_WRI-L2_M011.png,FP,0.051843839896465745,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,162.0,685.0,84.0,90.0,1315,240,1075,0.18250950570342206,0.96
nms,NMS,4605_0740967567_01_WRI-L2_F011.PNG,FP,0.051589771477301954,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,11,11,498.0,450.0,7.0,90.0,1316,240,1076,0.182370820668693,0.96
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.05145595164549618,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,141.0,340.0,77.0,90.0,1317,240,1077,0.18223234624145787,0.96
nms,NMS,5915_0972188803_01_WRI-L1_M011.png,FP,0.05144210392614521,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,79.0,810.0,75.0,90.0,1318,240,1078,0.18209408194233687,0.96
nms,NMS,1024_1259124783_04_WRI-L1_F011.PNG,FP,0.05122894839009148,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,175.0,690.0,9.0,90.0,1319,240,1079,0.1819560272934041,0.96
nms,NMS,0699_0308341460_03_WRI-L2_M013.PNG,FP,0.05116308903165295,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,203.0,259.0,13.0,90.0,1320,240,1080,0.18181818181818182,0.96
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.05110179834588435,0.07239651837139437,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,192.0,537.0,91.0,90.0,1321,240,1081,0.18168054504163514,0.96
nms,NMS,5382_1158198931_01_WRI-R1_M012.png,FP,0.051033255159965596,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,360.0,595.0,122.0,90.0,1322,240,1082,0.1815431164901664,0.96
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.05081709041440636,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,7,7,506.0,741.0,144.0,100.0,1323,240,1083,0.18140589569160998,0.96
nms,NMS,0403_0402818592_02_WRI-R2_F011.PNG,FP,0.05049341669139269,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,198.0,395.0,129.0,90.0,1324,240,1084,0.18126888217522658,0.96
nms,NMS,0628_0628606612_01_WRI-L2_F007.PNG,FP,0.05045042526678364,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,4,4,172.0,293.0,91.0,90.0,1325,240,1085,0.1811320754716981,0.96
nms,NMS,2419_1009570056_06_WRI-L2_F006.png,FP,0.050397420485746525,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,351.0,275.0,13.0,90.0,1326,240,1086,0.18099547511312217,0.96
nms,NMS,5814_0407544765_01_WRI-L1_M016.PNG,FP,0.050338941337386395,0.055836364904218776,1,no_gt_match_or_lower_confidence_on_same_gt,NMS11,12,12,179.0,484.0,8.0,90.0,1327,240,1087,0.1808590806330068,0.96
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.05021654231172699,0.18537897417171292,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,310.0,364.0,85.0,90.0,1328,240,1088,0.18072289156626506,0.96
nms,NMS,0507_1135294951_01_WRI-L2_M015.PNG,FP,0.05014815088545425,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,339.0,342.0,17.0,90.0,1329,240,1089,0.18058690744920994,0.96
nms,NMS,0812_0349793895_03_WRI-L2_M013.PNG,FP,0.050056969611794164,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,15,15,418.0,302.0,91.0,90.0,1330,240,1090,0.18045112781954886,0.96
nms,NMS,0313_0949893580_07_WRI-R2_F015.png,FP,0.04981202687265445,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,248.0,381.0,9.0,90.0,1331,240,1091,0.18031555221637866,0.96
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04979761453851531,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,3,"3,16",286.0,355.0,104.0,90.0,1332,240,1092,0.18018018018018017,0.96
nms,NMS,4555_0522752808_02_WRI-R2_M013.png,FP,0.0497057207780631,0.0004291630644842479,0,no_gt_match_or_lower_confidence_on_same_gt,NMS11,16,16,355.0,674.0,11.0,90.0,1333,240,1093,0.1800450112528132,0.96
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.04968086527728513,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,143.0,281.0,7.0,90.0,1334,240,1094,0.17991004497751126,0.96
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.04957939476421223,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,150.0,615.0,74.0,90.0,1335,240,1095,0.1797752808988764,0.96
nms,NMS,0536_1045921212_01_WRI-L2_M007.PNG,FP,0.04946384268651246,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,230.0,828.0,62.0,90.0,1336,240,1096,0.17964071856287425,0.96
nms,NMS,6060_0585926294_01_WRI-R2_M015.png,FP,0.049233791738391264,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,247.0,335.0,105.0,90.0,1337,240,1097,0.17950635751682872,0.96
nms,NMS,1493_0516110511_02_WRI-L2_F012.PNG,FP,0.04921266906649791,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,16,16,174.0,432.0,91.0,90.0,1338,240,1098,0.17937219730941703,0.96
nms,NMS,5983_1184814878_01_WRI-L1_M011.png,FP,0.04916768864389504,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,13,13,130.0,470.0,58.0,90.0,1339,240,1099,0.17923823749066467,0.96
nms,NMS,0288_1220813964_01_WRI-L2_F008.png,FP,0.049103443856637015,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,114.0,473.0,20.0,90.0,1340,240,1100,0.1791044776119403,0.96
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04901995892975575,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,5,5,419.0,445.0,38.0,90.0,1341,240,1101,0.1789709172259508,0.96
nms,NMS,5357_0717952874_05_WRI-R2_M013.PNG,FP,0.0487972217249742,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,3,3,92.0,293.0,139.0,98.0,1342,240,1102,0.17883755588673622,0.96
nms,NMS,4886_0345385374_03_WRI-L1_F009.PNG,FP,0.04871344235851966,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,6,6,157.0,737.0,23.0,90.0,1343,240,1103,0.17870439314966494,0.96
nms,NMS,1020_0255757840_02_WRI-R2_F010.png,FP,0.04871265952002103,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,11,11,434.0,545.0,13.0,90.0,1344,240,1104,0.17857142857142858,0.96
nms,NMS,5123_1014618536_01_WRI-L2_M005.png,FP,0.04870198338186113,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,189.0,261.0,77.0,90.0,1345,240,1105,0.17843866171003717,0.96
nms,NMS,1280_0847425934_01_WRI-R2_F016.png,FP,0.04866410305945485,0.003585886044328207,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,240.0,530.0,93.0,180.0,1346,240,1106,0.17830609212481427,0.96
nms,NMS,1375_0307850434_02_WRI-L2_M011.PNG,FP,0.04857956561343518,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,430.0,724.0,132.0,92.0,1347,240,1107,0.17817371937639198,0.96
nms,NMS,2975_0736302598_03_WRI-R2_M008.PNG,FP,0.04850100610126974,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,221.0,226.0,13.0,90.0,1348,240,1108,0.17804154302670624,0.96
nms,NMS,0239_0828414004_02_WRI-L2_M009.PNG,FP,0.048468663749664645,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,368.0,422.0,11.0,90.0,1349,240,1109,0.17790956263899185,0.96
nms,NMS,5980_0997631883_02_WRI-L1_M011.PNG,FP,0.048455665804937174,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,5,5,123.0,177.0,47.0,90.0,1350,240,1110,0.17777777777777778,0.96
nms,NMS,4613_1297459976_01_WRI-L2_F011.PNG,FP,0.04843394742843769,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,7,280.0,300.0,20.0,90.0,1351,240,1111,0.17764618800888232,0.96
nms,NMS,5229_1076706016_04_WRI-R1_M008.png,FP,0.04839801207234137,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,7,7,317.0,311.0,8.0,90.0,1352,240,1112,0.17751479289940827,0.96
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.04839788128225845,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,206.0,645.0,77.0,90.0,1353,240,1113,0.17738359201773837,0.96
nms,NMS,0482_0829961405_03_WRI-R2_M012.png,FP,0.04826832612591446,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,284.0,383.0,91.0,90.0,1354,240,1114,0.17725258493353027,0.96
nms,NMS,0003_0663715782_02_WRI-R2_M011.png,FP,0.04813909883434654,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,146.0,727.0,67.0,90.0,1355,240,1115,0.17712177121771217,0.96
nms,NMS,5983_1184814878_01_WRI-L1_M011.png,FP,0.048111079932512985,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,12,12,223.0,610.0,13.0,90.0,1356,240,1116,0.17699115044247787,0.96
nms,NMS,5201_0616435065_02_WRI-L2_M006.PNG,FP,0.04809793159448777,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,6,385.0,295.0,10.0,90.0,1357,240,1117,0.17686072218128224,0.96
